file_path,match_count
"out/2023/2023-683561_20251111_090709.json",1
"out/2023/2023-683609_20251111_091014.json",1
"out/2023/2023-685251_20251116_084132.json",4
"out/2023/2023-684478_20251118_161504.json",2
"out/all_cuyahoga_eval_charge_mismatch_fuzzy_v2.csv.bak.20260216160833",146
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251115_125347.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_164149.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251115_122043.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-681994_20251110_162929.json",1
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_130409.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251115_121024.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251116_054025.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251117_103402.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-681994_20251117_133202.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-682534_20251117_150524.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251117_103001.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_130005.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-682552_20251111_073710.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_130126.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_130532.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251116_021410.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251128_091158.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251116_053913.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251117_103207.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251116_204241.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251115_121405.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684948_20251116_080826.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_172438.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_172751.json",2
